topic,term,beta
8,bevægelse,6.313058368940395e-4
1,imidlertid,3.167562330219295e-4
2,imidlertid,5.16874566008337e-4
3,imidlertid,7.538599363467718e-5
4,imidlertid,4.6685935786867417e-4
5,imidlertid,4.257308719600142e-4
6,imidlertid,5.013999311912448e-5
7,imidlertid,4.7866367224277506e-4
8,imidlertid,8.28029782837104e-4
1,reelt,2.385630020170885e-4
2,reelt,6.066151497365902e-5
3,reelt,3.856617777969294e-4
4,reelt,3.924673970326224e-4
5,reelt,0.0010261654089362973
6,reelt,6.628995020615075e-4
7,reelt,1.1742471607738793e-4
8,reelt,3.913221469390953e-4
1,York,3.820493641913099e-6
2,York,9.666067179270412e-5
3,York,2.902893654046352e-4
4,York,8.004394866827105e-4
5,York,5.225017963073866e-9
6,York,3.284747503931458e-5
7,York,6.792605742089966e-4
8,York,8.197893615095973e-4
1,dommer,5.411081902420271e-4
2,dommer,0.0019094972745013355
3,dommer,1.804444356858884e-4
4,dommer,0.0012157070073196333
5,dommer,1.0512299157756183e-6
6,dommer,2.468790199630828e-7
7,dommer,5.013837562054512e-4
8,dommer,2.268226510356829e-11
1,forandre,2.2938154148808602e-4
2,forandre,2.8558370447050767e-12
3,forandre,3.982824593084283e-4
4,forandre,0.0010750817784200937
5,forandre,1.9140750422333094e-4
6,forandre,4.447028143539315e-6
7,forandre,2.584721921075042e-11
8,forandre,3.875879180641813e-4
1,tilsyneladende,8.643642354794384e-5
2,tilsyneladende,3.712030222799336e-4
3,tilsyneladende,5.36705773573692e-4
4,tilsyneladende,2.6339182134299787e-4
5,tilsyneladende,4.163796570503093e-5
6,tilsyneladende,8.815557639441069e-5
7,tilsyneladende,7.12823664296572e-4
8,tilsyneladende,3.631502311239838e-4
1,Facebook,6.715144516959727e-8
2,Facebook,1.2778529327523131e-9
3,Facebook,1.4758043400428756e-9
4,Facebook,1.8182009036778104e-4
5,Facebook,0.002660982337925994
6,Facebook,3.002479259263336e-6
7,Facebook,2.165703066056653e-8
8,Facebook,9.841474809599315e-4
1,hjerte,3.453018375658549e-4
2,hjerte,4.5438283611847787e-4
3,hjerte,0.0011311078603635518
4,hjerte,3.6480424567398104e-4
5,hjerte,9.854482772065262e-6
6,hjerte,2.2213606759357007e-4
7,hjerte,1.3112194118592293e-8
8,hjerte,4.539132160130845e-4
1,nummer,1.625186264706915e-4
2,nummer,0.0035224170373987194
3,nummer,1.8025014211959066e-4
4,nummer,1.5968742458024658e-4
5,nummer,4.615264864600025e-7
6,nummer,6.800773099080917e-4
7,nummer,9.477413690817275e-4
8,nummer,1.3915193926006814e-5
1,sex,8.534532446612493e-4
2,sex,1.7188245099486443e-14
3,sex,6.628304778335102e-4
4,sex,5.863344842778369e-7
5,sex,3.621504445394843e-5
6,sex,1.6738763303081078e-7
7,sex,0.0010048166951838887
8,sex,2.2656952485626446e-7
1,interessant,4.00388902712875e-4
2,interessant,3.69344404760447e-4
3,interessant,4.241559050055542e-7
4,interessant,2.214591850757909e-7
5,interessant,8.457713405267761e-6
6,interessant,1.9143684898899563e-4
7,interessant,3.052701111989904e-4
8,interessant,7.995292321645868e-4
1,rod,5.889325795839585e-4
2,rod,2.3959193454462806e-4
3,rod,6.444864032532238e-4
4,rod,1.4842696662345893e-4
5,rod,4.1731105772689346e-9
6,rod,1.6182235086956758e-4
7,rod,1.5814367738995865e-5
8,rod,4.824944873269561e-4
1,svensk,5.921168687864265e-4
2,svensk,0.001668854446472028
3,svensk,6.179559751987857e-5
4,svensk,6.269862937414704e-5
5,svensk,3.140561754906507e-4
6,svensk,1.1291702300679638e-4
7,svensk,0.0017204710221362617
8,svensk,7.878758499734989e-4
1,udgive,2.654092977264938e-4
2,udgive,1.758430410862083e-13
3,udgive,2.464139729124836e-4
4,udgive,2.237407828908063e-6
5,udgive,2.2074369559690085e-4
6,udgive,6.136632095032616e-8
7,udgive,4.860714185666309e-4
8,udgive,0.0013238564874088633
1,Brøndby,4.79911914178223e-16
2,Brøndby,0.007131608272670505
3,Brøndby,1.7598159029295557e-15
4,Brøndby,2.7095144139990515e-16
5,Brøndby,3.563423405076402e-16
6,Brøndby,1.4298931556756695e-4
7,Brøndby,2.6459748045895615e-13
8,Brøndby,2.5969819486607518e-5
1,uafhængig,5.8479981178252045e-6
2,uafhængig,3.9041462372013104e-6
3,uafhængig,2.2690079751439595e-4
4,uafhængig,4.8348178521183665e-4
5,uafhængig,2.361903701653567e-4
6,uafhængig,1.4035174136215256e-4
7,uafhængig,0.0012647675920121775
8,uafhængig,1.2014821576750604e-4
1,dramatisk,8.736395795784691e-5
2,dramatisk,4.3423662084752634e-4
3,dramatisk,2.6505453088544376e-4
4,dramatisk,5.897616694218068e-4
5,dramatisk,1.9615496858972277e-10
6,dramatisk,1.4174616369393178e-5
7,dramatisk,2.566516640243865e-5
8,dramatisk,9.141727812075369e-4
1,Bent,0.0015210478856057402
2,Bent,5.180372339036118e-9
3,Bent,2.9557965769100306e-6
4,Bent,8.473252743620141e-11
5,Bent,3.0597359255378227e-4
6,Bent,8.775249713636195e-10
7,Bent,6.209053124048325e-7
8,Bent,2.1395453526602338e-4
1,effektiv,9.355921071022991e-5
2,effektiv,1.1710481139048157e-5
3,effektiv,7.390458266842748e-5
4,effektiv,9.006682531250056e-4
5,effektiv,5.95774015018197e-4
6,effektiv,6.063752814844737e-5
7,effektiv,2.56469891907528e-4
8,effektiv,6.439072728238644e-4
1,Frank,6.821613169494659e-5
2,Frank,3.7738543247978185e-4
3,Frank,0.001639643674033987
4,Frank,2.4087798611704155e-7
5,Frank,1.44045043229174e-4
6,Frank,1.22435876107556e-5
7,Frank,0.0010633425916942345
8,Frank,8.801875651861722e-4
1,kærlighed,7.991907815392974e-5
2,kærlighed,9.301387151828117e-4
3,kærlighed,0.001770294954259725
4,kærlighed,0.0010216809704663898
5,kærlighed,1.5983912940285608e-4
6,kærlighed,2.991406695468186e-10
7,kærlighed,1.4054704096059662e-7
8,kærlighed,0.0011912778275729764
1,maleri,6.262746809726399e-4
2,maleri,2.3238561970357665e-24
3,maleri,5.454236321578778e-15
4,maleri,1.0725109567111488e-8
5,maleri,1.2787932414034471e-16
6,maleri,4.1321875971663307e-23
7,maleri,0.002224149502210643
8,maleri,0.0013396672081109966
1,materiale,6.097955945683758e-4
2,materiale,1.2442116431102867e-4
3,materiale,7.767175911345606e-5
4,materiale,1.0028174045614648e-11
5,materiale,3.099836599498305e-10
6,materiale,4.4069481679581186e-4
7,materiale,0.0016478810585080876
8,materiale,1.4854119378552045e-4
1,tilværelse,1.4979704085817373e-5
2,tilværelse,4.201858988599483e-4
3,tilværelse,3.244320426589231e-4
4,tilværelse,2.584057506569079e-4
5,tilværelse,2.4639093474211524e-6
6,tilværelse,1.7119863694547284e-10
7,tilværelse,1.2458849041764162e-7
8,tilværelse,9.272657909481307e-4
1,eksempel,0.004642851685561979
2,eksempel,2.1591921622817427e-5
3,eksempel,9.87775935809516e-4
4,eksempel,3.160263048515802e-4
5,eksempel,0.001957949071799256
6,eksempel,4.481778094195887e-4
7,eksempel,0.0023801376926509436
8,eksempel,0.002480174194839437
1,fange,1.491870521331837e-10
2,fange,2.0832930123010663e-4
3,fange,9.851078397220821e-5
4,fange,1.4407597491195639e-5
5,fange,6.01269572848964e-4
6,fange,1.814475130752668e-4
7,fange,4.095121844439356e-4
8,fange,0.0011258559654123872
1,handling,1.9075774101975524e-4
2,handling,7.687461018169118e-6
3,handling,8.817099229243418e-5
4,handling,5.353183953491205e-4
5,handling,5.145790185561444e-4
6,handling,8.839064738608037e-5
7,handling,4.990239074361792e-4
8,handling,0.0013246391523566124
1,fortid,4.159707249453868e-4
2,fortid,8.972551751148236e-4
3,fortid,2.1516056036128905e-4
4,fortid,2.607906006923557e-4
5,fortid,2.363192730162845e-4
6,fortid,1.6910232519364696e-5
7,fortid,2.203634721152069e-4
8,fortid,0.0013163448960816912
1,position,2.0304239498128223e-4
2,position,1.471196144057666e-4
3,position,6.7758068757915735e-6
4,position,3.184998920994247e-4
5,position,3.706740739786865e-4
6,position,4.0049147241162746e-5
7,position,2.1720613324193044e-4
8,position,8.492443175917347e-4
1,avis,7.184572187973815e-4
2,avis,0.001473820353114365
3,avis,5.52753256066691e-4
4,avis,1.631625313980524e-6
5,avis,2.657730280476099e-4
6,avis,8.395783418674987e-7
7,avis,0.0012510726036759675
8,avis,0.002048462662903622
1,Eriksen,3.286028048559255e-5
2,Eriksen,0.010973711573059305
3,Eriksen,1.2001245419712014e-13
4,Eriksen,2.8336309435836264e-24
5,Eriksen,1.2798823016712298e-33
6,Eriksen,8.015114673926753e-22
7,Eriksen,1.1461969390047591e-10
8,Eriksen,1.2334422350762388e-14
1,opfatte,4.871204568985759e-4
2,opfatte,7.654697558828311e-5
3,opfatte,1.7076549031937353e-4
4,opfatte,3.528181970288591e-4
5,opfatte,1.8245356778756096e-4
6,opfatte,1.1956525687883323e-4
7,opfatte,7.779831058869925e-4
8,opfatte,4.895466616044376e-4
1,tv,1.8841246657196205e-4
2,tv,0.003029568543924544
3,tv,0.0010104091084915698
4,tv,1.2725893509125467e-11
5,tv,7.040566980860683e-5
6,tv,2.32885831281842e-8
7,tv,2.0600805743748745e-4
8,tv,0.001197388262525302
1,elske,6.339646124345295e-8
2,elske,7.638120612296311e-4
3,elske,7.065287584932503e-4
4,elske,8.576769038968459e-4
5,elske,2.0343472736763446e-5
6,elske,1.9215204956430905e-4
7,elske,5.373307533848131e-6
8,elske,0.0011393346786922535
1,derimod,1.5698078571085774e-4
2,derimod,2.727846341807094e-4
3,derimod,2.812314797021801e-9
4,derimod,0.001062342659438507
5,derimod,1.6277316423587214e-4
6,derimod,2.2552394035274347e-4
7,derimod,1.1145694321975343e-8
8,derimod,6.408363132236938e-4
1,præcis,4.099735990189217e-5
2,præcis,2.3004760637503573e-4
3,præcis,5.826002894165152e-4
4,præcis,2.672757330991143e-4
5,præcis,5.372622253795623e-4
6,præcis,1.7439966451971152e-4
7,præcis,8.511930522319824e-4
8,præcis,5.800358522487415e-4
1,anse,8.654171186460713e-4
2,anse,2.375689255169443e-10
3,anse,1.8464201271070567e-4
4,anse,3.8575462965930205e-4
5,anse,3.0303766088596144e-4
6,anse,2.347098916248118e-4
7,anse,3.099233072245174e-4
8,anse,3.54811338550661e-5
1,årlig,3.9382294249957876e-4
2,årlig,2.2767083900557128e-4
3,årlig,1.0486834105791918e-6
4,årlig,2.0393321430148695e-5
5,årlig,5.354674946533188e-4
6,årlig,4.7860088672301205e-4
7,årlig,2.465960591137622e-4
8,årlig,2.630750345634588e-4
1,praksis,6.933184485925957e-4
2,praksis,4.41352768918001e-5
3,praksis,1.608763981880308e-5
4,praksis,9.584394396941569e-7
5,praksis,5.649570106835865e-4
6,praksis,3.7863710873433156e-7
7,praksis,8.437393069748003e-4
8,praksis,2.708939458879889e-4
1,fuldstændig,2.235634421162352e-4
2,fuldstændig,5.408989630814267e-4
3,fuldstændig,3.3805032603894444e-4
4,fuldstændig,6.14017997109673e-12
5,fuldstændig,2.2526268212590518e-4
6,fuldstændig,5.484057157622979e-4
7,fuldstændig,8.445191753152045e-4
8,fuldstændig,8.834935955354937e-5
1,sent,1.194451684548142e-7
2,sent,4.007687773946066e-4
3,sent,4.1581102619003645e-4
4,sent,9.231634757406971e-6
5,sent,2.766071829113505e-4
6,sent,1.9046472723457144e-4
7,sent,4.911699258429255e-4
8,sent,4.669472903802607e-4
1,vold,0.0014529871200109883
2,vold,3.8626948591093655e-4
3,vold,0.0010289738465912826
4,vold,2.0087482406859257e-5
5,vold,1.2950807025667756e-4
6,vold,6.650290947892276e-4
7,vold,3.8658654771465023e-4
8,vold,3.8842152763021205e-4
1,Bernie,2.6207734401428606e-37
2,Bernie,7.467715306455337e-37
3,Bernie,4.994961525463653e-18
4,Bernie,0.004370183042063142
5,Bernie,1.0859208786686512e-20
6,Bernie,2.8945485103838268e-12
7,Bernie,8.925299860210864e-30
8,Bernie,1.2225979459947627e-30
1,fat,1.9833699110874314e-4
2,fat,6.840833516960137e-4
3,fat,7.745520769220341e-4
4,fat,2.1393398884761422e-8
5,fat,1.4869277915192843e-4
6,fat,3.492184054727362e-5
7,fat,1.7434476489849092e-4
8,fat,2.1319196904941444e-4
1,morgen,1.2560682512682944e-4
2,morgen,0.0017765986369057145
3,morgen,9.168678438021479e-4
4,morgen,9.693654214977531e-4
5,morgen,5.3531918459525756e-8
6,morgen,1.522043638652131e-8
7,morgen,4.146463599749089e-6
8,morgen,4.625569969417067e-4
1,overgreb,3.7481006576420704e-6
2,overgreb,1.0745065426693778e-27
3,overgreb,1.5425764389510727e-4
4,overgreb,2.5838371691516525e-7
5,overgreb,5.203528985384034e-15
6,overgreb,2.9698856334168593e-8
7,overgreb,0.0026513156135298276
8,overgreb,6.51362499595592e-4
1,Sanders,8.198251498619593e-42
2,Sanders,2.893671145759194e-39
3,Sanders,1.7312654104997937e-19
4,Sanders,0.0068587595028074145
5,Sanders,1.9566045900830763e-24
6,Sanders,3.17830274920155e-16
7,Sanders,1.4739753731735844e-34
8,Sanders,6.587437875047423e-32
1,vælger,3.3029751362097454e-7
2,vælger,1.7395111243490372e-13
3,vælger,1.4427468252025514e-4
4,vælger,0.00523234661359081
5,vælger,0.001681803838185126
6,vælger,3.4620942680004036e-10
7,vælger,1.0877356184392466e-15
8,vælger,5.1041943927134625e-5
1,samtale,0.001035007647069997
2,samtale,4.229162298207879e-10
3,samtale,0.0018373688866827544
4,samtale,7.202020205380247e-15
5,samtale,9.65084068413895e-10
6,samtale,1.6160862285848528e-10
7,samtale,4.5417562071056267e-4
8,samtale,8.651074544623029e-4
1,emne,0.0012863952311379
2,emne,1.030086244611976e-4
3,emne,1.5737863909930577e-4
4,emne,1.626680283918204e-7
5,emne,2.5070656779996173e-4
6,emne,1.1457615295766214e-5
7,emne,1.032578066693096e-4
8,emne,7.037575338895025e-4
1,interessere,8.296534770493412e-4
2,interessere,6.954681205913795e-4
3,interessere,2.703315495685133e-4
4,interessere,1.4723546223718514e-4
5,interessere,9.799231884014281e-8
6,interessere,2.2831364599146956e-6
7,interessere,3.390844860961619e-4
8,interessere,5.507673520304933e-4
1,instruktør,6.069184415509025e-18
2,instruktør,3.7931512305575804e-22
3,instruktør,9.287693542509921e-10
4,instruktør,5.78231481722515e-4
5,instruktør,7.453776166440115e-8
6,instruktør,1.8348506808390164e-5
7,instruktør,1.1222381596054972e-9
8,instruktør,0.001751102848557759
1,program,2.7113705829308852e-5
2,program,1.0254310309320902e-7
3,program,0.001651250531836009
4,program,6.245806275204347e-4
5,program,3.0684509888513503e-4
6,program,9.56388306460096e-5
7,program,4.479350505590822e-7
8,program,6.681166125408593e-5
1,revolution,1.4730772489118682e-4
2,revolution,2.9134382101470553e-18
3,revolution,1.2441671733688374e-6
4,revolution,0.0013314170079174936
5,revolution,2.5095329976576873e-4
6,revolution,2.497660012350902e-4
7,revolution,2.1619417561573567e-8
8,revolution,4.2136659834210357e-4
1,norsk,0.0013643457102973328
2,norsk,7.140397167001931e-4
3,norsk,2.4112787600615815e-4
4,norsk,9.549941899817243e-7
5,norsk,4.121391686465033e-8
6,norsk,1.9011657698711636e-5
7,norsk,5.328407781059586e-6
8,norsk,4.58431428814069e-4
1,umulig,9.967483581568551e-9
2,umulig,1.1621186527625945e-4
3,umulig,2.2209074659653092e-4
4,umulig,2.0663088880395588e-4
5,umulig,9.808235186123536e-4
6,umulig,4.145643917367707e-4
7,umulig,7.991678551109897e-5
8,umulig,4.560533992021202e-4
1,holdning,0.0018868505403288297
2,holdning,1.3314991695218006e-4
3,holdning,2.657283148477941e-5
4,holdning,2.6222445277813755e-4
5,holdning,5.093732650839538e-4
6,holdning,1.630414800494717e-4
7,holdning,0.0013977199985604765
8,holdning,2.3781529276631174e-4
1,synge,4.536308099505964e-5
2,synge,8.35333023851473e-5
3,synge,0.002129874950633134
4,synge,1.1643846342754479e-6
5,synge,1.1259305765333333e-4
6,synge,2.993824338568901e-12
7,synge,1.812528535025927e-4
8,synge,2.6706390055591944e-4
1,information,3.6765647295354745e-5
2,information,6.8903419591268486e-12
3,information,1.3106513962778095e-8
4,information,7.452882496355697e-4
5,information,3.862683532855063e-4
6,information,0.0010746857654428555
7,information,0.0024072870278322085
8,information,5.948240838803733e-4
1,tilføje,0.0021739493216787046
2,tilføje,5.747252101600704e-4
3,tilføje,7.13622976638919e-4
4,tilføje,3.683326427801119e-6
5,tilføje,2.703099234586417e-4
6,tilføje,1.2545471471412837e-4
7,tilføje,6.898278630547777e-4
8,tilføje,4.965846851235404e-4
1,fans,6.884888254575248e-16
2,fans,0.004416133668943247
3,fans,8.344104755740607e-5
4,fans,2.789694668782302e-5
5,fans,9.161989501667535e-13
6,fans,1.7142428816784488e-22
7,fans,3.7126931798496824e-4
8,fans,8.397320852660441e-11
1,rettighed,8.254886920398049e-4
2,rettighed,1.1187826481337437e-6
3,rettighed,5.178784811720132e-4
4,rettighed,2.705158072422393e-10
5,rettighed,5.61128084334917e-4
6,rettighed,4.1904442992885926e-4
7,rettighed,8.152486155651588e-5
8,rettighed,2.165584821821603e-5
1,Vesten,5.046630310506005e-4
2,Vesten,1.4767400068724442e-13
3,Vesten,8.119286303418493e-5
4,Vesten,0.0010932837122964475
5,Vesten,6.061442725899489e-9
6,Vesten,1.9772918283098728e-8
7,Vesten,8.033097403166021e-4
8,Vesten,6.946981485141483e-4
1,vinter,7.1422471267423245e-6
2,vinter,0.0010202561508792772
3,vinter,7.618505490643108e-5
4,vinter,2.9225350958724212e-5
5,vinter,1.7620625575899985e-4
6,vinter,1.101084484340629e-6
7,vinter,6.678114830121016e-6
8,vinter,0.001337256086840119
1,stof,1.023404081703292e-4
2,stof,1.3730553656432935e-13
3,stof,0.0012600442216769885
4,stof,0.0012150791715189843
5,stof,2.1075265421255007e-10
6,stof,6.817043875336559e-4
7,stof,4.643768431399385e-9
8,stof,2.091877925356238e-6
1,blik,2.99974210157009e-7
2,blik,2.736095645511764e-4
3,blik,5.713556765526046e-4
4,blik,6.727455726505667e-4
5,blik,4.93299619960037e-6
6,blik,8.155749793505184e-12
7,blik,4.8917160489174534e-5
8,blik,0.0014959393118231957
1,hvid,8.234878709730384e-4
2,hvid,2.815109394108958e-4
3,hvid,4.492611144012243e-4
4,hvid,0.0012152792996899576
5,hvid,5.607904830670584e-5
6,hvid,4.514850269890133e-6
7,hvid,2.1669645409356188e-4
8,hvid,0.003037773849998961
1,sæson,1.5338048101027298e-22
2,sæson,0.007265232970365234
3,sæson,1.0839621884336546e-6
4,sæson,1.471069288462592e-7
5,sæson,8.759909848396924e-12
6,sæson,8.816515535742566e-10
7,sæson,4.4433650362364176e-8
8,sæson,4.0488731524388963e-4
1,flygtning,1.2810063181913485e-4
2,flygtning,1.1653173687878528e-12
3,flygtning,2.3294658831200514e-4
4,flygtning,7.248206336629262e-9
5,flygtning,7.441656370643107e-4
6,flygtning,8.607551335469107e-4
7,flygtning,1.397187448425432e-4
8,flygtning,3.087405782223243e-4
1,lidelse,0.0011849892568894364
2,lidelse,1.2165762262051396e-18
3,lidelse,3.441224006083085e-4
4,lidelse,1.3051658380175459e-5
5,lidelse,1.4302363235440308e-14
6,lidelse,6.968613960548453e-11
7,lidelse,1.8224609313882104e-4
8,lidelse,2.4983175965756797e-4
1,offer,2.3491619287348105e-4
2,offer,2.910174930000555e-4
3,offer,2.465845118713608e-4
4,offer,6.658470723866954e-5
5,offer,3.8967378683333616e-4
6,offer,1.0989179434429651e-4
7,offer,5.202538051857377e-4
8,offer,0.0011210589662601655
1,Barcelona,4.454331830459671e-5
2,Barcelona,0.00372529881959144
3,Barcelona,4.6828112087893686e-12
4,Barcelona,3.5301114659353047e-17
5,Barcelona,7.185401108549553e-16
6,Barcelona,1.3824664959073445e-13
7,Barcelona,6.756015250381377e-5
8,Barcelona,1.3060291471992234e-7
1,opdage,4.5625266944635834e-5
2,opdage,5.570681795359817e-13
3,opdage,0.0011763355732019858
4,opdage,2.4960908629070087e-10
5,opdage,2.2663313260112117e-7
6,opdage,1.7250563731986546e-4
7,opdage,2.1811023351223487e-5
8,opdage,8.884120643301017e-4
1,tyrkisk,1.0108002456472715e-4
2,tyrkisk,8.353262548159492e-4
3,tyrkisk,1.1781109794891729e-12
4,tyrkisk,2.9417830908471157e-9
5,tyrkisk,1.6173415659166345e-12
6,tyrkisk,5.577849714128499e-15
7,tyrkisk,0.0022723953796824456
8,tyrkisk,2.3373684303727444e-5
1,metode,5.286786054812228e-4
2,metode,7.915470194406717e-5
3,metode,2.408628291831211e-4
4,metode,4.4686201285204714e-4
5,metode,7.963820933681456e-4
6,metode,1.772835026698872e-5
7,metode,2.3319372857063414e-8
8,metode,4.3452333595907016e-4
1,Anna,2.409251254683548e-5
2,Anna,5.532403956823645e-17
3,Anna,2.1935710979346248e-4
4,Anna,9.125396075783791e-5
5,Anna,1.7426868601036944e-7
6,Anna,2.9496347342476313e-7
7,Anna,4.585957088167913e-12
8,Anna,0.0037943976255719342
1,forestilling,3.660660590701446e-4
2,forestilling,8.095668089142347e-5
3,forestilling,3.58566085626707e-8
4,forestilling,5.876175438828753e-4
5,forestilling,4.0360739695460035e-6
6,forestilling,1.299422272683087e-7
7,forestilling,5.898202363289849e-7
8,forestilling,0.0014518075238404997
1,jøde,0.002669388168557393
2,jøde,2.512852209331985e-27
3,jøde,3.290744509404782e-5
4,jøde,1.9192496728080136e-19
5,jøde,1.0052132070684485e-13
6,jøde,2.3252355866144195e-15
7,jøde,7.589338680319421e-14
8,jøde,1.8563877674835085e-4
1,Mikkel,3.7687181315628897e-19
2,Mikkel,0.0020888103848007195
3,Mikkel,0.0015580773745936763
4,Mikkel,5.135734442466359e-4
5,Mikkel,1.2990545259390053e-18
6,Mikkel,1.0284777422877388e-9
7,Mikkel,4.452189659248449e-8
8,Mikkel,1.6929270754740725e-11
1,moské,0.002198762452092712
2,moské,2.812725885301538e-33
